"Estacion","Fecha inicial","Fecha final","CO"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 11:00","2025-02-17 11:59","538.103"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 10:00","2025-02-17 10:59","446.511"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 09:00","2025-02-17 09:59","435.062"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 08:00","2025-02-17 08:59","561.001"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 07:00","2025-02-17 07:59","824.328"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 06:00","2025-02-17 06:59","801.43"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 05:00","2025-02-17 05:59","332.021"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 04:00","2025-02-17 04:59","240.429"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 03:00","2025-02-17 03:59","240.429"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 02:00","2025-02-17 02:59","286.225"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 01:00","2025-02-17 01:59","332.021"
"CENTRO DE ALTO RENDIMIENTO","2025-02-17 00:00","2025-02-17 00:59","320.572"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 23:00","2025-02-16 23:59","240.429"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 22:00","2025-02-16 22:59","274.776"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 21:00","2025-02-16 21:59","354.919"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 20:00","2025-02-16 20:59","492.307"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 19:00","2025-02-16 19:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 18:00","2025-02-16 18:59","446.511"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 17:00","2025-02-16 17:59","354.919"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 16:00","2025-02-16 16:59","297.674"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 15:00","2025-02-16 15:59","389.266"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 14:00","2025-02-16 14:59","354.919"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 13:00","2025-02-16 13:59","435.062"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 12:00","2025-02-16 12:59","446.511"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 11:00","2025-02-16 11:59","320.572"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 10:00","2025-02-16 10:59","332.021"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 09:00","2025-02-16 09:59","389.266"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 08:00","2025-02-16 08:59","492.307"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 07:00","2025-02-16 07:59","435.062"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 06:00","2025-02-16 06:59","503.756"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 05:00","2025-02-16 05:59","549.552"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 04:00","2025-02-16 04:59","469.409"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 03:00","2025-02-16 03:59","446.511"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 02:00","2025-02-16 02:59","412.164"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 01:00","2025-02-16 01:59","377.817"
"CENTRO DE ALTO RENDIMIENTO","2025-02-16 00:00","2025-02-16 00:59","412.164"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 23:00","2025-02-15 23:59","332.021"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 22:00","2025-02-15 22:59","435.062"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 21:00","2025-02-15 21:59","377.817"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 20:00","2025-02-15 20:59","251.878"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 19:00","2025-02-15 19:59","343.47"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 18:00","2025-02-15 18:59","274.776"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 17:00","2025-02-15 17:59","240.429"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 16:00","2025-02-15 16:59","160.286"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 15:00","2025-02-15 15:59","125.939"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 14:00","2025-02-15 14:59","148.837"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 13:00","2025-02-15 13:59","194.633"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 12:00","2025-02-15 12:59","263.327"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 11:00","2025-02-15 11:59","515.205"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 10:00","2025-02-15 10:59","652.593"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 09:00","2025-02-15 09:59","595.348"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 08:00","2025-02-15 08:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 07:00","2025-02-15 07:59","755.634"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 06:00","2025-02-15 06:59","583.899"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 05:00","2025-02-15 05:59","446.511"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 04:00","2025-02-15 04:59","423.613"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 03:00","2025-02-15 03:59","549.552"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 02:00","2025-02-15 02:59","515.205"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 01:00","2025-02-15 01:59","778.532"
"CENTRO DE ALTO RENDIMIENTO","2025-02-15 00:00","2025-02-15 00:59","1179.247"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 23:00","2025-02-14 23:59","1179.247"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 22:00","2025-02-14 22:59","1328.084"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 21:00","2025-02-14 21:59","789.981"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 20:00","2025-02-14 20:59","904.471"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 19:00","2025-02-14 19:59","721.287"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 18:00","2025-02-14 18:59","744.185"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 17:00","2025-02-14 17:59","652.593"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 16:00","2025-02-14 16:59","698.389"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 15:00","2025-02-14 15:59","423.613"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 14:00","2025-02-14 14:59","343.47"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 13:00","2025-02-14 13:59","400.715"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 12:00","2025-02-14 12:59","515.205"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 11:00","2025-02-14 11:59","641.144"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 10:00","2025-02-14 10:59","870.124"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 09:00","2025-02-14 09:59","1259.39"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 08:00","2025-02-14 08:59","1717.35"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 07:00","2025-02-14 07:59","1545.615"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 06:00","2025-02-14 06:59","744.185"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 05:00","2025-02-14 05:59","606.797"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 04:00","2025-02-14 04:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 03:00","2025-02-14 03:59","446.511"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 02:00","2025-02-14 02:59","400.715"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 01:00","2025-02-14 01:59","446.511"
"CENTRO DE ALTO RENDIMIENTO","2025-02-14 00:00","2025-02-14 00:59","984.614"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 23:00","2025-02-13 23:59","938.818"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 22:00","2025-02-13 22:59","1270.839"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 21:00","2025-02-13 21:59","1270.839"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 20:00","2025-02-13 20:59","744.185"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 19:00","2025-02-13 19:59","1179.247"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 18:00","2025-02-13 18:59","915.92"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 17:00","2025-02-13 17:59","973.165"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 16:00","2025-02-13 16:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 15:00","2025-02-13 15:59","538.103"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 14:00","2025-02-13 14:59","652.593"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 13:00","2025-02-13 13:59","457.96"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 12:00","2025-02-13 12:59","343.47"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 11:00","2025-02-13 11:59","354.919"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 10:00","2025-02-13 10:59","297.674"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 09:00","2025-02-13 09:59","320.572"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 08:00","2025-02-13 08:59","950.267"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 07:00","2025-02-13 07:59","1236.492"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 06:00","2025-02-13 06:59","950.267"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 05:00","2025-02-13 05:59","263.327"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 04:00","2025-02-13 04:59","171.735"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 03:00","2025-02-13 03:59","194.633"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 02:00","2025-02-13 02:59","240.429"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 01:00","2025-02-13 01:59","309.123"
"CENTRO DE ALTO RENDIMIENTO","2025-02-13 00:00","2025-02-13 00:59","274.776"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 23:00","2025-02-12 23:59","400.715"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 22:00","2025-02-12 22:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 21:00","2025-02-12 21:59","572.45"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 20:00","2025-02-12 20:59","1030.41"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 19:00","2025-02-12 19:59","526.654"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 18:00","2025-02-12 18:59","835.777"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 17:00","2025-02-12 17:59","744.185"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 16:00","2025-02-12 16:59","606.797"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 15:00","2025-02-12 15:59","629.695"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 14:00","2025-02-12 14:59","354.919"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 13:00","2025-02-12 13:59","354.919"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 12:00","2025-02-12 12:59","515.205"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 11:00","2025-02-12 11:59","652.593"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 10:00","2025-02-12 10:59","938.818"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 09:00","2025-02-12 09:59","1236.492"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 08:00","2025-02-12 08:59","1339.533"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 07:00","2025-02-12 07:59","1099.104"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 06:00","2025-02-12 06:59","686.94"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 05:00","2025-02-12 05:59","332.021"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 04:00","2025-02-12 04:59","286.225"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 03:00","2025-02-12 03:59","286.225"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 02:00","2025-02-12 02:59","412.164"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 01:00","2025-02-12 01:59","446.511"
"CENTRO DE ALTO RENDIMIENTO","2025-02-12 00:00","2025-02-12 00:59","469.409"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 23:00","2025-02-11 23:59","950.267"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 22:00","2025-02-11 22:59","1660.105"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 21:00","2025-02-11 21:59","1808.942"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 20:00","2025-02-11 20:59","1877.636"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 19:00","2025-02-11 19:59","1568.513"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 18:00","2025-02-11 18:59","1076.206"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 17:00","2025-02-11 17:59","858.675"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 16:00","2025-02-11 16:59","721.287"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 15:00","2025-02-11 15:59","526.654"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 14:00","2025-02-11 14:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 13:00","2025-02-11 13:59","457.96"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 12:00","2025-02-11 12:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 11:00","2025-02-11 11:59","572.45"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 10:00","2025-02-11 10:59","618.246"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 09:00","2025-02-11 09:59","744.185"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 07:00","2025-02-11 07:59","1431.125"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 06:00","2025-02-11 06:59","744.185"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 05:00","2025-02-11 05:59","332.021"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 04:00","2025-02-11 04:59","217.531"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 03:00","2025-02-11 03:59","263.327"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 02:00","2025-02-11 02:59","274.776"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 01:00","2025-02-11 01:59","251.878"
"CENTRO DE ALTO RENDIMIENTO","2025-02-11 00:00","2025-02-11 00:59","263.327"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 23:00","2025-02-10 23:59","400.715"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 22:00","2025-02-10 22:59","526.654"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 21:00","2025-02-10 21:59","698.389"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 20:00","2025-02-10 20:59","709.838"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 19:00","2025-02-10 19:59","847.226"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 18:00","2025-02-10 18:59","721.287"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 17:00","2025-02-10 17:59","503.756"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 16:00","2025-02-10 16:59","389.266"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 15:00","2025-02-10 15:59","377.817"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 14:00","2025-02-10 14:59","435.062"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 13:00","2025-02-10 13:59","492.307"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 12:00","2025-02-10 12:59","652.593"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 11:00","2025-02-10 11:59","881.573"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 10:00","2025-02-10 10:59","881.573"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 09:00","2025-02-10 09:59","1041.859"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 08:00","2025-02-10 08:59","858.675"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 07:00","2025-02-10 07:59","893.022"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 06:00","2025-02-10 06:59","950.267"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 05:00","2025-02-10 05:59","515.205"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 04:00","2025-02-10 04:59","412.164"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 03:00","2025-02-10 03:59","412.164"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 02:00","2025-02-10 02:59","423.613"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 01:00","2025-02-10 01:59","538.103"
"CENTRO DE ALTO RENDIMIENTO","2025-02-10 00:00","2025-02-10 00:59","561.001"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 23:00","2025-02-09 23:59","583.899"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 22:00","2025-02-09 22:59","561.001"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 21:00","2025-02-09 21:59","492.307"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 20:00","2025-02-09 20:59","423.613"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 19:00","2025-02-09 19:59","366.368"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 18:00","2025-02-09 18:59","320.572"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 17:00","2025-02-09 17:59","251.878"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 16:00","2025-02-09 16:59","286.225"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 15:00","2025-02-09 15:59","228.98"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 14:00","2025-02-09 14:59","389.266"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 13:00","2025-02-09 13:59","400.715"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 12:00","2025-02-09 12:59","503.756"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 11:00","2025-02-09 11:59","561.001"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 10:00","2025-02-09 10:59","423.613"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 09:00","2025-02-09 09:59","469.409"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 08:00","2025-02-09 08:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 07:00","2025-02-09 07:59","503.756"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 06:00","2025-02-09 06:59","435.062"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 05:00","2025-02-09 05:59","343.47"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 04:00","2025-02-09 04:59","309.123"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 03:00","2025-02-09 03:59","412.164"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 02:00","2025-02-09 02:59","435.062"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 01:00","2025-02-09 01:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-09 00:00","2025-02-09 00:59","389.266"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 23:00","2025-02-08 23:59","366.368"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 22:00","2025-02-08 22:59","583.899"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 21:00","2025-02-08 21:59","503.756"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 20:00","2025-02-08 20:59","721.287"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 19:00","2025-02-08 19:59","618.246"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 18:00","2025-02-08 18:59","389.266"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 17:00","2025-02-08 17:59","400.715"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 16:00","2025-02-08 16:59","377.817"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 15:00","2025-02-08 15:59","469.409"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 14:00","2025-02-08 14:59","538.103"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 13:00","2025-02-08 13:59","686.94"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 12:00","2025-02-08 12:59","412.164"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 11:00","2025-02-08 11:59","251.878"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 10:00","2025-02-08 10:59","343.47"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 09:00","2025-02-08 09:59","503.756"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 08:00","2025-02-08 08:59","377.817"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 07:00","2025-02-08 07:59","709.838"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 06:00","2025-02-08 06:59","423.613"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 05:00","2025-02-08 05:59","194.633"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 04:00","2025-02-08 04:59","171.735"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 03:00","2025-02-08 03:59","171.735"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 02:00","2025-02-08 02:59","183.184"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 01:00","2025-02-08 01:59","194.633"
"CENTRO DE ALTO RENDIMIENTO","2025-02-08 00:00","2025-02-08 00:59","297.674"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 23:00","2025-02-07 23:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 22:00","2025-02-07 22:59","457.96"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 21:00","2025-02-07 21:59","446.511"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 20:00","2025-02-07 20:59","572.45"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 19:00","2025-02-07 19:59","480.858"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 18:00","2025-02-07 18:59","538.103"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 17:00","2025-02-07 17:59","457.96"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 16:00","2025-02-07 16:59","412.164"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 15:00","2025-02-07 15:59","320.572"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 14:00","2025-02-07 14:59","240.429"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 13:00","2025-02-07 13:59","274.776"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 12:00","2025-02-07 12:59","251.878"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 11:00","2025-02-07 11:59","251.878"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 10:00","2025-02-07 10:59","320.572"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 09:00","2025-02-07 09:59","354.919"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 08:00","2025-02-07 08:59","492.307"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 07:00","2025-02-07 07:59","893.022"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 06:00","2025-02-07 06:59","709.838"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 05:00","2025-02-07 05:59","423.613"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 04:00","2025-02-07 04:59","320.572"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 03:00","2025-02-07 03:59","457.96"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 02:00","2025-02-07 02:59","469.409"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 01:00","2025-02-07 01:59","457.96"
"CENTRO DE ALTO RENDIMIENTO","2025-02-07 00:00","2025-02-07 00:59","423.613"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 23:00","2025-02-06 23:59","435.062"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 22:00","2025-02-06 22:59","435.062"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 21:00","2025-02-06 21:59","549.552"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 20:00","2025-02-06 20:59","664.042"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 19:00","2025-02-06 19:59","595.348"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 18:00","2025-02-06 18:59","366.368"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 17:00","2025-02-06 17:59","343.47"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 16:00","2025-02-06 16:59","263.327"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 15:00","2025-02-06 15:59","263.327"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 14:00","2025-02-06 14:59","263.327"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 13:00","2025-02-06 13:59","240.429"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 12:00","2025-02-06 12:59","160.286"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 11:00","2025-02-06 11:59","160.286"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 10:00","2025-02-06 10:59","171.735"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 09:00","2025-02-06 09:59","194.633"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 08:00","2025-02-06 08:59","263.327"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 07:00","2025-02-06 07:59","973.165"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 06:00","2025-02-06 06:59","664.042"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 05:00","2025-02-06 05:59","297.674"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 04:00","2025-02-06 04:59","240.429"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 03:00","2025-02-06 03:59","171.735"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 02:00","2025-02-06 02:59","320.572"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 01:00","2025-02-06 01:59","515.205"
"CENTRO DE ALTO RENDIMIENTO","2025-02-06 00:00","2025-02-06 00:59","629.695"
"CENTRO DE ALTO RENDIMIENTO","2025-02-05 23:00","2025-02-05 23:59","893.022"
"CENTRO DE ALTO RENDIMIENTO","2025-02-05 22:00","2025-02-05 22:59","984.614"
"CENTRO DE ALTO RENDIMIENTO","2025-02-05 21:00","2025-02-05 21:59","503.756"
"CENTRO DE ALTO RENDIMIENTO","2025-02-05 20:00","2025-02-05 20:59","1041.859"
"CENTRO DE ALTO RENDIMIENTO","2025-02-05 19:00","2025-02-05 19:59","1133.451"
"CENTRO DE ALTO RENDIMIENTO","2025-02-05 18:00","2025-02-05 18:59","1064.757"
"CENTRO DE ALTO RENDIMIENTO","2025-02-05 17:00","2025-02-05 17:59","870.124"
"CENTRO DE ALTO RENDIMIENTO","2025-02-05 16:00","2025-02-05 16:59","538.103"
"CENTRO DE ALTO RENDIMIENTO","2025-02-05 15:00","2025-02-05 15:59","435.062"
