"Estacion","Fecha inicial","Fecha final","SO2"
"CARVAJAL - SEVILLANA","2025-07-25 13:00","2025-07-25 13:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-25 12:00","2025-07-25 12:59","6.546"
"CARVAJAL - SEVILLANA","2025-07-25 11:00","2025-07-25 11:59","8.903"
"CARVAJAL - SEVILLANA","2025-07-25 10:00","2025-07-25 10:59","10.998"
"CARVAJAL - SEVILLANA","2025-07-25 09:00","2025-07-25 09:59","16.235"
"CARVAJAL - SEVILLANA","2025-07-25 08:00","2025-07-25 08:59","23.306"
"CARVAJAL - SEVILLANA","2025-07-25 07:00","2025-07-25 07:59","32.732"
"CARVAJAL - SEVILLANA","2025-07-25 06:00","2025-07-25 06:59","22.258"
"CARVAJAL - SEVILLANA","2025-07-25 05:00","2025-07-25 05:59","22.52"
"CARVAJAL - SEVILLANA","2025-07-25 04:00","2025-07-25 04:59","29.59"
"CARVAJAL - SEVILLANA","2025-07-25 03:00","2025-07-25 03:59","36.137"
"CARVAJAL - SEVILLANA","2025-07-25 02:00","2025-07-25 02:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-25 01:00","2025-07-25 01:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-25 00:00","2025-07-25 00:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-24 23:00","2025-07-24 23:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-24 22:00","2025-07-24 22:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-24 21:00","2025-07-24 21:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-24 20:00","2025-07-24 20:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-24 19:00","2025-07-24 19:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-24 18:00","2025-07-24 18:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-24 17:00","2025-07-24 17:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-24 16:00","2025-07-24 16:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-24 15:00","2025-07-24 15:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-24 14:00","2025-07-24 14:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-24 13:00","2025-07-24 13:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-24 12:00","2025-07-24 12:59","4.975"
"CARVAJAL - SEVILLANA","2025-07-24 11:00","2025-07-24 11:59","4.975"
"CARVAJAL - SEVILLANA","2025-07-24 10:00","2025-07-24 10:59","4.975"
"CARVAJAL - SEVILLANA","2025-07-24 09:00","2025-07-24 09:59","5.499"
"CARVAJAL - SEVILLANA","2025-07-24 08:00","2025-07-24 08:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-24 07:00","2025-07-24 07:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-24 06:00","2025-07-24 06:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-24 05:00","2025-07-24 05:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-24 04:00","2025-07-24 04:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-24 03:00","2025-07-24 03:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-24 02:00","2025-07-24 02:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-24 01:00","2025-07-24 01:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-24 00:00","2025-07-24 00:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-23 23:00","2025-07-23 23:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-23 22:00","2025-07-23 22:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-23 21:00","2025-07-23 21:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-23 20:00","2025-07-23 20:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-23 19:00","2025-07-23 19:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-23 18:00","2025-07-23 18:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-23 17:00","2025-07-23 17:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-23 16:00","2025-07-23 16:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-23 15:00","2025-07-23 15:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-23 14:00","2025-07-23 14:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-23 13:00","2025-07-23 13:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-23 12:00","2025-07-23 12:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-23 11:00","2025-07-23 11:59","6.023"
"CARVAJAL - SEVILLANA","2025-07-23 10:00","2025-07-23 10:59","5.761"
"CARVAJAL - SEVILLANA","2025-07-23 09:00","2025-07-23 09:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-23 08:00","2025-07-23 08:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-23 07:00","2025-07-23 07:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-23 06:00","2025-07-23 06:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-23 05:00","2025-07-23 05:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-23 04:00","2025-07-23 04:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-23 03:00","2025-07-23 03:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-23 02:00","2025-07-23 02:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-23 01:00","2025-07-23 01:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-23 00:00","2025-07-23 00:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-22 23:00","2025-07-22 23:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-22 22:00","2025-07-22 22:59","1.833"
"CARVAJAL - SEVILLANA","2025-07-22 21:00","2025-07-22 21:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-22 20:00","2025-07-22 20:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-22 19:00","2025-07-22 19:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-22 18:00","2025-07-22 18:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-22 17:00","2025-07-22 17:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-22 16:00","2025-07-22 16:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-22 15:00","2025-07-22 15:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-22 14:00","2025-07-22 14:59","7.332"
"CARVAJAL - SEVILLANA","2025-07-22 13:00","2025-07-22 13:59","5.761"
"CARVAJAL - SEVILLANA","2025-07-22 12:00","2025-07-22 12:59","4.975"
"CARVAJAL - SEVILLANA","2025-07-22 11:00","2025-07-22 11:59","6.808"
"CARVAJAL - SEVILLANA","2025-07-22 10:00","2025-07-22 10:59","7.856"
"CARVAJAL - SEVILLANA","2025-07-22 09:00","2025-07-22 09:59","8.903"
"CARVAJAL - SEVILLANA","2025-07-22 08:00","2025-07-22 08:59","7.856"
"CARVAJAL - SEVILLANA","2025-07-22 07:00","2025-07-22 07:59","7.332"
"CARVAJAL - SEVILLANA","2025-07-22 06:00","2025-07-22 06:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-22 05:00","2025-07-22 05:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-22 04:00","2025-07-22 04:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-22 03:00","2025-07-22 03:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-22 02:00","2025-07-22 02:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-22 01:00","2025-07-22 01:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-22 00:00","2025-07-22 00:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-21 23:00","2025-07-21 23:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-21 22:00","2025-07-21 22:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-21 21:00","2025-07-21 21:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-21 20:00","2025-07-21 20:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-21 19:00","2025-07-21 19:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-21 18:00","2025-07-21 18:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-21 17:00","2025-07-21 17:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-21 16:00","2025-07-21 16:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-21 15:00","2025-07-21 15:59","4.975"
"CARVAJAL - SEVILLANA","2025-07-21 14:00","2025-07-21 14:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-21 13:00","2025-07-21 13:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-21 12:00","2025-07-21 12:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-21 11:00","2025-07-21 11:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-21 10:00","2025-07-21 10:59","6.023"
"CARVAJAL - SEVILLANA","2025-07-21 09:00","2025-07-21 09:59","7.856"
"CARVAJAL - SEVILLANA","2025-07-21 08:00","2025-07-21 08:59","7.594"
"CARVAJAL - SEVILLANA","2025-07-21 07:00","2025-07-21 07:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-21 06:00","2025-07-21 06:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-21 05:00","2025-07-21 05:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-21 04:00","2025-07-21 04:59","1.309"
"CARVAJAL - SEVILLANA","2025-07-21 03:00","2025-07-21 03:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-21 02:00","2025-07-21 02:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-21 01:00","2025-07-21 01:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-21 00:00","2025-07-21 00:59","6.023"
"CARVAJAL - SEVILLANA","2025-07-20 23:00","2025-07-20 23:59","6.023"
"CARVAJAL - SEVILLANA","2025-07-20 22:00","2025-07-20 22:59","5.761"
"CARVAJAL - SEVILLANA","2025-07-20 21:00","2025-07-20 21:59","5.499"
"CARVAJAL - SEVILLANA","2025-07-20 20:00","2025-07-20 20:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-20 19:00","2025-07-20 19:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-20 18:00","2025-07-20 18:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-20 17:00","2025-07-20 17:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-20 16:00","2025-07-20 16:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-20 15:00","2025-07-20 15:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-20 14:00","2025-07-20 14:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-20 12:00","2025-07-20 12:59","8.903"
"CARVAJAL - SEVILLANA","2025-07-20 11:00","2025-07-20 11:59","5.499"
"CARVAJAL - SEVILLANA","2025-07-20 10:00","2025-07-20 10:59","6.023"
"CARVAJAL - SEVILLANA","2025-07-20 09:00","2025-07-20 09:59","6.285"
"CARVAJAL - SEVILLANA","2025-07-20 08:00","2025-07-20 08:59","7.856"
"CARVAJAL - SEVILLANA","2025-07-20 07:00","2025-07-20 07:59","4.975"
"CARVAJAL - SEVILLANA","2025-07-20 06:00","2025-07-20 06:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-20 05:00","2025-07-20 05:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-20 04:00","2025-07-20 04:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-20 03:00","2025-07-20 03:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-20 02:00","2025-07-20 02:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-20 01:00","2025-07-20 01:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-20 00:00","2025-07-20 00:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-19 23:00","2025-07-19 23:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-19 22:00","2025-07-19 22:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-19 21:00","2025-07-19 21:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-19 20:00","2025-07-19 20:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-19 19:00","2025-07-19 19:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-19 18:00","2025-07-19 18:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-19 17:00","2025-07-19 17:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-19 16:00","2025-07-19 16:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-19 15:00","2025-07-19 15:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-19 14:00","2025-07-19 14:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-19 13:00","2025-07-19 13:59","4.975"
"CARVAJAL - SEVILLANA","2025-07-19 12:00","2025-07-19 12:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-19 11:00","2025-07-19 11:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-19 10:00","2025-07-19 10:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-19 09:00","2025-07-19 09:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-19 08:00","2025-07-19 08:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-19 07:00","2025-07-19 07:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-19 06:00","2025-07-19 06:59","1.833"
"CARVAJAL - SEVILLANA","2025-07-19 05:00","2025-07-19 05:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-19 04:00","2025-07-19 04:59","1.833"
"CARVAJAL - SEVILLANA","2025-07-19 03:00","2025-07-19 03:59","1.833"
"CARVAJAL - SEVILLANA","2025-07-19 02:00","2025-07-19 02:59","1.833"
"CARVAJAL - SEVILLANA","2025-07-19 01:00","2025-07-19 01:59","1.571"
"CARVAJAL - SEVILLANA","2025-07-19 00:00","2025-07-19 00:59","1.571"
"CARVAJAL - SEVILLANA","2025-07-18 23:00","2025-07-18 23:59","1.833"
"CARVAJAL - SEVILLANA","2025-07-18 22:00","2025-07-18 22:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-18 21:00","2025-07-18 21:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-18 20:00","2025-07-18 20:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-18 19:00","2025-07-18 19:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-18 18:00","2025-07-18 18:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-18 17:00","2025-07-18 17:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-18 16:00","2025-07-18 16:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-18 15:00","2025-07-18 15:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-18 14:00","2025-07-18 14:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-18 13:00","2025-07-18 13:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-18 12:00","2025-07-18 12:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-18 11:00","2025-07-18 11:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-18 10:00","2025-07-18 10:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-18 09:00","2025-07-18 09:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-18 08:00","2025-07-18 08:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-18 07:00","2025-07-18 07:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-18 06:00","2025-07-18 06:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-18 05:00","2025-07-18 05:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-18 04:00","2025-07-18 04:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-18 03:00","2025-07-18 03:59","1.833"
"CARVAJAL - SEVILLANA","2025-07-18 02:00","2025-07-18 02:59","1.833"
"CARVAJAL - SEVILLANA","2025-07-18 01:00","2025-07-18 01:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-18 00:00","2025-07-18 00:59","1.571"
"CARVAJAL - SEVILLANA","2025-07-17 23:00","2025-07-17 23:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-17 22:00","2025-07-17 22:59","2.095"
"CARVAJAL - SEVILLANA","2025-07-17 21:00","2025-07-17 21:59","2.357"
"CARVAJAL - SEVILLANA","2025-07-17 20:00","2025-07-17 20:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-17 19:00","2025-07-17 19:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-17 18:00","2025-07-17 18:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-17 17:00","2025-07-17 17:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-17 16:00","2025-07-17 16:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-17 15:00","2025-07-17 15:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-17 14:00","2025-07-17 14:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-17 13:00","2025-07-17 13:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-17 12:00","2025-07-17 12:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-17 11:00","2025-07-17 11:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-17 10:00","2025-07-17 10:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-17 09:00","2025-07-17 09:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-17 08:00","2025-07-17 08:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-17 07:00","2025-07-17 07:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-17 06:00","2025-07-17 06:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-17 05:00","2025-07-17 05:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-17 04:00","2025-07-17 04:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-17 03:00","2025-07-17 03:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-17 02:00","2025-07-17 02:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-17 01:00","2025-07-17 01:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-17 00:00","2025-07-17 00:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-16 23:00","2025-07-16 23:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-16 22:00","2025-07-16 22:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-16 21:00","2025-07-16 21:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-16 20:00","2025-07-16 20:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-16 19:00","2025-07-16 19:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-16 18:00","2025-07-16 18:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-16 17:00","2025-07-16 17:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-16 16:00","2025-07-16 16:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-16 15:00","2025-07-16 15:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-16 14:00","2025-07-16 14:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-16 13:00","2025-07-16 13:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-16 12:00","2025-07-16 12:59","6.808"
"CARVAJAL - SEVILLANA","2025-07-16 11:00","2025-07-16 11:59","6.808"
"CARVAJAL - SEVILLANA","2025-07-16 10:00","2025-07-16 10:59","7.856"
"CARVAJAL - SEVILLANA","2025-07-16 09:00","2025-07-16 09:59","8.641"
"CARVAJAL - SEVILLANA","2025-07-16 08:00","2025-07-16 08:59","7.594"
"CARVAJAL - SEVILLANA","2025-07-16 07:00","2025-07-16 07:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-16 06:00","2025-07-16 06:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-16 05:00","2025-07-16 05:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-16 04:00","2025-07-16 04:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-16 03:00","2025-07-16 03:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-16 02:00","2025-07-16 02:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-16 01:00","2025-07-16 01:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-16 00:00","2025-07-16 00:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-15 23:00","2025-07-15 23:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-15 22:00","2025-07-15 22:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-15 21:00","2025-07-15 21:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-15 20:00","2025-07-15 20:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-15 19:00","2025-07-15 19:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-15 18:00","2025-07-15 18:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-15 17:00","2025-07-15 17:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-15 16:00","2025-07-15 16:59","3.404"
"CARVAJAL - SEVILLANA","2025-07-15 15:00","2025-07-15 15:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-15 14:00","2025-07-15 14:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-15 13:00","2025-07-15 13:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-15 12:00","2025-07-15 12:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-15 11:00","2025-07-15 11:59","5.499"
"CARVAJAL - SEVILLANA","2025-07-15 10:00","2025-07-15 10:59","6.546"
"CARVAJAL - SEVILLANA","2025-07-15 09:00","2025-07-15 09:59","8.118"
"CARVAJAL - SEVILLANA","2025-07-15 08:00","2025-07-15 08:59","8.118"
"CARVAJAL - SEVILLANA","2025-07-15 07:00","2025-07-15 07:59","6.546"
"CARVAJAL - SEVILLANA","2025-07-14 12:00","2025-07-14 12:59","21.734"
"CARVAJAL - SEVILLANA","2025-07-14 11:00","2025-07-14 11:59","13.093"
"CARVAJAL - SEVILLANA","2025-07-14 08:00","2025-07-14 08:59","11.522"
"CARVAJAL - SEVILLANA","2025-07-14 07:00","2025-07-14 07:59","10.998"
"CARVAJAL - SEVILLANA","2025-07-14 06:00","2025-07-14 06:59","7.332"
"CARVAJAL - SEVILLANA","2025-07-14 05:00","2025-07-14 05:59","8.903"
"CARVAJAL - SEVILLANA","2025-07-14 04:00","2025-07-14 04:59","9.165"
"CARVAJAL - SEVILLANA","2025-07-14 03:00","2025-07-14 03:59","11.26"
"CARVAJAL - SEVILLANA","2025-07-14 02:00","2025-07-14 02:59","19.901"
"CARVAJAL - SEVILLANA","2025-07-14 01:00","2025-07-14 01:59","69.655"
"CARVAJAL - SEVILLANA","2025-07-14 00:00","2025-07-14 00:59","5.237"
"CARVAJAL - SEVILLANA","2025-07-09 23:00","2025-07-09 23:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-09 22:00","2025-07-09 22:59","2.88"
"CARVAJAL - SEVILLANA","2025-07-09 21:00","2025-07-09 21:59","2.619"
"CARVAJAL - SEVILLANA","2025-07-09 20:00","2025-07-09 20:59","3.142"
"CARVAJAL - SEVILLANA","2025-07-09 19:00","2025-07-09 19:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-09 18:00","2025-07-09 18:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-09 17:00","2025-07-09 17:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-09 16:00","2025-07-09 16:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-09 15:00","2025-07-09 15:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-09 14:00","2025-07-09 14:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-09 13:00","2025-07-09 13:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-09 12:00","2025-07-09 12:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-09 11:00","2025-07-09 11:59","5.499"
"CARVAJAL - SEVILLANA","2025-07-09 10:00","2025-07-09 10:59","6.808"
"CARVAJAL - SEVILLANA","2025-07-09 09:00","2025-07-09 09:59","9.165"
"CARVAJAL - SEVILLANA","2025-07-09 08:00","2025-07-09 08:59","5.761"
"CARVAJAL - SEVILLANA","2025-07-09 07:00","2025-07-09 07:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-09 06:00","2025-07-09 06:59","5.761"
"CARVAJAL - SEVILLANA","2025-07-09 05:00","2025-07-09 05:59","6.023"
"CARVAJAL - SEVILLANA","2025-07-09 04:00","2025-07-09 04:59","4.975"
"CARVAJAL - SEVILLANA","2025-07-09 03:00","2025-07-09 03:59","6.808"
"CARVAJAL - SEVILLANA","2025-07-09 02:00","2025-07-09 02:59","10.213"
"CARVAJAL - SEVILLANA","2025-07-09 01:00","2025-07-09 01:59","15.712"
"CARVAJAL - SEVILLANA","2025-07-09 00:00","2025-07-09 00:59","11.522"
"CARVAJAL - SEVILLANA","2025-07-08 23:00","2025-07-08 23:59","6.808"
"CARVAJAL - SEVILLANA","2025-07-08 22:00","2025-07-08 22:59","7.332"
"CARVAJAL - SEVILLANA","2025-07-08 21:00","2025-07-08 21:59","6.808"
"CARVAJAL - SEVILLANA","2025-07-08 20:00","2025-07-08 20:59","8.903"
"CARVAJAL - SEVILLANA","2025-07-08 19:00","2025-07-08 19:59","11.522"
"CARVAJAL - SEVILLANA","2025-07-08 18:00","2025-07-08 18:59","15.973"
"CARVAJAL - SEVILLANA","2025-07-08 17:00","2025-07-08 17:59","5.499"
"CARVAJAL - SEVILLANA","2025-07-08 16:00","2025-07-08 16:59","5.499"
"CARVAJAL - SEVILLANA","2025-07-08 15:00","2025-07-08 15:59","6.023"
"CARVAJAL - SEVILLANA","2025-07-08 14:00","2025-07-08 14:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-08 13:00","2025-07-08 13:59","4.975"
"CARVAJAL - SEVILLANA","2025-07-08 12:00","2025-07-08 12:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-08 11:00","2025-07-08 11:59","3.928"
"CARVAJAL - SEVILLANA","2025-07-08 10:00","2025-07-08 10:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-08 09:00","2025-07-08 09:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-08 08:00","2025-07-08 08:59","6.023"
"CARVAJAL - SEVILLANA","2025-07-08 07:00","2025-07-08 07:59","7.856"
"CARVAJAL - SEVILLANA","2025-07-08 06:00","2025-07-08 06:59","7.07"
"CARVAJAL - SEVILLANA","2025-07-08 05:00","2025-07-08 05:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-08 04:00","2025-07-08 04:59","3.666"
"CARVAJAL - SEVILLANA","2025-07-08 03:00","2025-07-08 03:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-08 02:00","2025-07-08 02:59","6.023"
"CARVAJAL - SEVILLANA","2025-07-08 01:00","2025-07-08 01:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-08 00:00","2025-07-08 00:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-07 23:00","2025-07-07 23:59","5.499"
"CARVAJAL - SEVILLANA","2025-07-07 22:00","2025-07-07 22:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-07 21:00","2025-07-07 21:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-07 20:00","2025-07-07 20:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-07 19:00","2025-07-07 19:59","4.713"
"CARVAJAL - SEVILLANA","2025-07-07 18:00","2025-07-07 18:59","5.499"
"CARVAJAL - SEVILLANA","2025-07-07 17:00","2025-07-07 17:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-07 16:00","2025-07-07 16:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-07 15:00","2025-07-07 15:59","4.452"
"CARVAJAL - SEVILLANA","2025-07-07 14:00","2025-07-07 14:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-07 13:00","2025-07-07 13:59","4.19"
"CARVAJAL - SEVILLANA","2025-07-07 12:00","2025-07-07 12:59","4.975"
